10,17,170,84,0.49411765,91.0,9.0,k
12,18,216,95,0.4398148,116.0,9.0,k
15,18,270,100,0.37037036,138.0,9.0,k
19,20,380,141,0.37105262,184.0,9.0,k
16,19,304,105,0.34539473,139.0,8.0,k
15,17,255,97,0.38039216,127.0,8.0,k
15,18,270,96,0.35555556,133.0,8.0,k
14,18,252,110,0.43650794,115.0,8.0,k
12,20,240,96,0.4,123.0,10.0,k
6,18,108,53,0.49074075,49.0,8.0,l
7,17,119,52,0.4369748,53.0,7.0,l
5,19,95,54,0.56842107,42.0,8.0,l
4,19,76,54,0.7105263,34.0,8.0,l
12,19,228,68,0.2982456,117.0,9.0,l
7,18,126,52,0.41269842,56.0,8.0,l
6,18,108,52,0.4814815,48.0,8.0,l
6,18,108,51,0.4722222,48.0,8.0,l
6,17,102,48,0.47058824,45.0,7.0,l
5,19,95,55,0.57894737,42.0,8.0,l
6,18,108,53,0.49074075,50.0,8.0,l
5,19,95,55,0.57894737,42.0,8.0,l
6,18,108,54,0.5,50.0,8.0,l
6,17,102,48,0.47058824,46.0,7.0,l
4,18,72,51,0.7083333,32.0,8.0,l
5,19,95,53,0.55789477,43.0,8.0,l
6,18,108,52,0.4814815,48.0,8.0,l
7,17,119,49,0.4117647,53.0,7.0,l
6,15,90,45,0.5,40.0,6.0,l
7,17,119,50,0.42016807,56.0,8.0,l
7,17,119,51,0.42857143,53.0,7.0,l
5,18,90,51,0.56666666,40.0,8.0,l
5,18,90,51,0.56666666,40.0,8.0,l
6,18,108,54,0.5,49.0,8.0,l
7,17,119,47,0.394958,50.0,7.0,l
